Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,0,20,4.6e-06
20,1,20,7.1e-06
20,2,19,8.9e-06
20,3,19,1.26e-05
20,4,19,1.48e-05
20,5,18,0.0053807
20,6,20,2.31e-05
20,7,17,0.0019905
20,8,15,0.0541281
20,9,14,0.109484
20,10,16,0.006338
20,11,17,0.0244604
20,12,15,0.0016833
20,13,16,0.0159227
20,14,16,0.0337706
20,15,14,0.0224465
20,16,14,0.0129404
20,17,15,0.0431284
20,18,13,0.0464233
20,19,13,0.0193462
20,20,13,0.0106681
20,21,11,0.0213512
20,22,14,0.0159013
20,23,13,0.007276
20,24,14,0.0180675
20,25,11,0.0037102
20,26,8,0.014887
20,27,12,0.0181855
20,28,9,0.0052956
20,29,10,0.0053866
20,30,10,0.0035915
20,31,10,0.0201813
20,32,11,0.0237293
20,33,10,0.0058722
20,34,9,0.0041435
20,35,11,0.0095532
20,36,10,0.0065249
20,37,8,0.0107948
20,38,10,0.0065126
20,39,11,0.0106954
20,40,8,0.0039278
20,41,7,0.0008914
20,42,10,0.003043
20,43,9,0.0063836
20,44,6,0.0022309
20,45,6,0.0047353
20,46,8,0.0011794
20,47,7,0.0027436
20,48,9,0.0015903
20,49,5,0.0012722
20,50,6,0.0110124
20,51,9,0.0034441
20,52,7,0.0052065
20,53,6,0.0020199
20,54,6,0.0023422
20,55,1,0.0003222
20,56,8,0.000834
20,57,3,0.0004059
20,58,6,0.0065493
20,59,3,0.002051
20,60,5,0.0016363
20,61,6,0.0022367
20,62,2,0.0022036
20,63,2,0.0001604
20,64,4,0.0016696
20,65,4,0.0007274
20,66,3,0.000525
20,67,8,0.0041581
20,68,8,0.0008734
20,69,4,0.0005761
20,70,2,0.0019948
20,71,2,0.0016844
20,72,2,0.0003842
20,73,4,0.0028281
20,74,5,0.0018881
20,75,3,0.0005833
20,76,1,0.0004831
20,77,2,0.0008039
20,78,3,0.0048124
20,79,3,0.0007008
20,80,2,0.0003078
20,81,3,0.0009148
20,82,1,0.0008107
20,83,5,0.0011802
20,84,2,0.0001631
20,85,0,0.0002979
20,86,4,0.0006795
20,87,1,0.0003741
20,88,2,0.0007485
20,89,1,0.0013781
20,90,1,0.0006095
20,91,2,0.0005761
20,92,1,0.0001937
20,93,2,0.0002789
20,94,2,0.0005943
20,95,2,0.0001799
20,96,1,0.0001451
20,97,1,0.0007206
20,98,0,0.0001533
20,99,1,0.0001543
