Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,79,2,0.0002429
20,80,3,0.0006074
20,81,2,0.0002681
20,82,3,0.0009548
20,83,2,0.0006348
20,84,1,0.0007943
20,85,1,0.0002042
20,86,4,0.0006191
20,87,0,0.0006149
20,88,3,0.0006029
20,89,3,0.0008668
20,90,5,0.0009552
20,91,2,0.0006112
20,92,2,0.0003579
20,93,0,0.0002801
20,94,1,0.001401
20,95,1,0.0007687
20,96,3,0.0002144
20,97,1,0.0004944
20,98,3,0.0007356
20,99,2,0.0001893
